This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,station_id
"CO126","070E21320RWS",-105.9432,39.6763,3364,"MESOWEST","287871"
"CO203","070E27750RWS",-104.9225,39.7782,1606,"MESOWEST","287874"
"CO155","070W19960RWS",-106.1296,39.5632,2829,"MESOWEST","287876"
"CO158","070W20800RWS",-106.0264,39.6465,2857,"MESOWEST","287877"
"CO104","082E03530RWS",-106.8840,39.2492,2308,"MESOWEST","287878"
"CO136","040W04035RWS",-108.3890,40.3703,2052,"MESOWEST","287879"
"CO039","076W06710RWS",-104.0377,40.2486,1376,"MESOWEST","287881"
"CO143","070E24075RWS",-105.5000,39.7403,2300,"MESOWEST","287882"
"CO135","034W01475RWS",-105.8352,40.2521,2588,"MESOWEST","287883"
"CO007","470W01395RWS",-105.0842,39.5545,1697,"MESOWEST","287885"
"CO120","550N08795RWS",-107.6592,37.9686,2887,"MESOWEST","287887"
"CO165","025N24760RWS",-104.9797,40.2685,1565,"MESOWEST","287888"
"CO101","082E02370RWS",-107.0261,39.3590,2034,"MESOWEST","287889"
"CO190","070E23905RWS",-105.5323,39.7434,2322,"MESOWEST","287892"
"CO070","070E19010RWS",-106.2169,39.5296,3235,"MESOWEST","287893"
"CO171","085N28905RWS",-104.7822,40.7109,1588,"MESOWEST","287904"
"CO169","025S21370RWS",-104.9909,39.7799,1584,"MESOWEST","287905"
"CO118","070E05035RWS",-108.2715,39.1953,1482,"MESOWEST","287907"
"CO200","070E27890RWS",-104.8967,39.7780,1601,"MESOWEST","287908"
"CO153","070E20145RWS",-106.1091,39.5839,2788,"MESOWEST","287909"
"CO010","025S22910RWS",-104.9815,40.0002,1579,"MESOWEST","287911"
"CO211","070W27985RWS",-104.8785,39.7771,1602,"MESOWEST","287912"
"CO102","040W13445RWS",-106.8223,40.4593,2067,"MESOWEST","287913"
"CO006","025N21060RWS",-105.0165,39.7442,1586,"MESOWEST","287914"
"CO008","470E00005RWS",-105.1948,39.7125,1882,"MESOWEST","287916"
"CO221","070E28520RWS",-104.7812,39.7622,1649,"MESOWEST","287918"
"CO032","025N14615RWS",-104.8292,38.8978,1897,"MESOWEST","287919"
"CO109","093S00755RWS",-105.2406,39.8657,1905,"MESOWEST","287920"
"CO040","036E03750RWS",-105.2592,40.0013,1638,"MESOWEST","287921"
"CO043","014W17655RWS",-104.3256,40.6403,1488,"MESOWEST","287922"
"CO163","070W22405RWS",-105.7553,39.6967,2877,"MESOWEST","287923"
"CO037","025S25125RWS",-104.9806,40.3211,1514,"MESOWEST","287924"
"CO218","070W28570RWS",-104.7725,39.7597,1655,"MESOWEST","287926"
"CO031","025N03330RWS",-104.6317,37.4173,1918,"MESOWEST","287927"
"CO198","070E28465RWS",-104.7908,39.7654,1653,"MESOWEST","287928"
"CO096","070W05440RWS",-108.2670,39.2390,1484,"MESOWEST","287929"
"CO166","025S28755RWS",-104.9664,40.8416,1722,"MESOWEST","287931"
"CO026","287N05430RWS",-102.6020,37.7512,1317,"MESOWEST","287932"
"CO172","070W18725RWS",-106.2374,39.5659,3119,"MESOWEST","287934"
"CO124","070W21815RWS",-105.8615,39.7018,3172,"MESOWEST","287935"
"CO146","070W26805RWS",-105.0958,39.7839,1630,"MESOWEST","287936"
"CO090","070E12820RWS",-107.1442,39.6114,1884,"MESOWEST","287937"
"CO199","070E27870RWS",-104.9006,39.7782,1603,"MESOWEST","287939"
"CO024","225N00695RWS",-104.8287,39.6971,1705,"MESOWEST","287940"
"CO182","070W11765RWS",-107.3105,39.5610,1794,"MESOWEST","287942"
"CO050","025N25915RWS",-104.9918,40.4334,1540,"MESOWEST","287944"
"CO207","070E27555RWS",-104.9595,39.7801,1586,"MESOWEST","287946"
"CO001","025N19435RWS",-104.8718,39.5562,1800,"MESOWEST","287949"
"CO058","550N02095RWS",-107.8843,37.2688,1982,"MESOWEST","287954"
"CO204","070W27705RWS",-104.9314,39.7803,1602,"MESOWEST","287955"
"CO196","070E28150RWS",-104.8478,39.7739,1628,"MESOWEST","287958"
"CO066","070W35235RWS",-103.8236,39.3125,1721,"MESOWEST","287960"
"CO181","070W12085RWS",-107.2570,39.5622,1786,"MESOWEST","287961"
"CO048","385S27130RWS",-102.3015,40.4680,1157,"MESOWEST","287962"
"CO033","025S16290RWS",-104.8655,39.1223,2247,"MESOWEST","287963"
"CO215","070W27385RWS",-104.9929,39.7812,1591,"MESOWEST","287964"
"CO202","070E27805RWS",-104.9131,39.7781,1608,"MESOWEST","287965"
"CO069","070W20575RWS",-106.0559,39.6245,2751,"MESOWEST","287966"
"CO192","025N16890RWS",-104.8612,39.2069,2084,"MESOWEST","287969"
"CO156","025S22705RWS",-104.9884,39.9717,1592,"MESOWEST","287970"
"CO103","082E02670RWS",-106.9852,39.3309,2100,"MESOWEST","287973"
"CO119","050W05355RWS",-108.3014,38.8459,1649,"MESOWEST","287974"
"CO072","070W30435RWS",-104.4333,39.7387,1684,"MESOWEST","287975"
"CO145","025S20495RWS",-104.9580,39.6846,1634,"MESOWEST","287977"
"CO075","025S18510RWS",-104.8766,39.4247,1901,"MESOWEST","287978"
"CO003","070W27605RWS",-104.9502,39.7806,1597,"MESOWEST","287979"
"CO141","070E23420RWS",-105.6141,39.7655,2446,"MESOWEST","287980"
"CO167","036E04190RWS",-105.1880,39.9662,1733,"MESOWEST","287981"
"CO197","070W28155RWS",-104.8473,39.7745,1628,"MESOWEST","287983"
"CO191","070E23175RWS",-105.6571,39.7571,2524,"MESOWEST","287985"
"CO056","050E19935RWS",-106.3261,38.4975,344,"MESOWEST","287987"
"GA301","US19-01077-S",-84.3506,33.9655,325,"MESOWEST","287988"
"GA334","I20-12650-E-",-83.2678,33.5344,143,"MESOWEST","287989"
"GA329","I20-08000-W-",-84.0300,33.6653,258,"MESOWEST","287990"
"GA351","I85-00100-N-",-85.1723,32.8606,195,"MESOWEST","287991"
"GA359","SR20-01672-W",-84.4905,34.2202,304,"MESOWEST","287992"
"GA306","US19-03080-S",-84.1391,34.1837,379,"MESOWEST","287993"
"GA338","I85-17700-N-",-83.0314,34.4802,211,"MESOWEST","287994"
"GA342","I75-29200-N-",-84.7613,34.2061,282,"MESOWEST","287995"
"GA320","I59-01100-N-",-85.5153,34.8697,229,"MESOWEST","287996"
"GA339","I85-17000-S-",-83.1655,34.4211,242,"MESOWEST","287997"
"GA331","I20-20000-W-",-82.0189,33.5278,58,"MESOWEST","287998"
"GA318","I75-35000-N-",-85.1519,34.9281,287,"MESOWEST","287999"
"GA307","I75-24991-S-",-84.3914,33.7805,286,"MESOWEST","288000"
"GA349","I16-06200-W-",-82.7560,32.4539,86,"MESOWEST","288001"
"GA304","I75-27650-S-",-84.6465,34.0788,294,"MESOWEST","288002"
"GA327","I75-30500-S-",-84.9099,34.3773,235,"MESOWEST","288003"
"GA341","I75-32850-S-",-85.0034,34.6917,232,"MESOWEST","288004"
"GA344","I20-02400-W-",-84.9392,33.7226,365,"MESOWEST","288005"
"GA345","I75-19020-S-",-83.9731,33.0692,204,"MESOWEST","288006"
"GA302","US78-00476-W",-84.2000,33.8352,322,"MESOWEST","288008"
"GA333","I20-14800-W-",-82.9101,33.5300,172,"MESOWEST","288009"
"GA328","US 76 at US",-83.3983,34.8767,575,"MESOWEST","288010"
"GA337","I85-14900-N-",-83.4633,34.2544,216,"MESOWEST","288011"
"GA314","I20-06890-W-",-84.2110,33.7108,277,"MESOWEST","288021"
"GA305","US19-01440-S",-84.3306,34.0136,288,"MESOWEST","288022"
"GA315","I285-01154-C",-84.4921,33.7877,265,"MESOWEST","288023"
"GA322","US76-00888-W",-83.9649,34.8725,568,"MESOWEST","288024"
"GA354","I95-11000-S-",-81.1718,32.2194,7,"MESOWEST","288025"
"GA348","I16-00650-E-",-83.5699,32.8001,91,"MESOWEST","288026"
"GA350","I185-00700-N",-84.9498,32.5066,117,"MESOWEST","288027"
"GA323","SR115-00375-",-83.9671,34.4689,337,"MESOWEST","288028"
"GA352","I85-02220-S-",-84.9077,33.0995,218,"MESOWEST","288029"
"GA336","I85-13700-N-",-83.6454,34.1526,243,"MESOWEST","288030"
"GA335","I985-02000-S",-83.8175,34.2697,383,"MESOWEST","288031"
"GA316","I-475 at Zeb",-84.3507,33.9655,325,"MESOWEST","288032"
"GA325","US76-01020-E",-84.4731,34.6850,384,"MESOWEST","288033"
"GA326","Hwy515 at Bi",-84.4455,34.4462,432,"MESOWEST","288034"
"GA319","SR20-00698-W",-85.3501,34.2550,178,"MESOWEST","288035"
"GA311","I85-06137-N-",-84.5748,33.5470,308,"MESOWEST","288036"
"GA347","I75-13600-N-",-83.7438,32.4711,121,"MESOWEST","288037"
"GA330","I20-09000-E-",-83.8765,33.6069,221,"MESOWEST","288038"
"GA309","I85-09940-S-",-84.1994,33.9173,322,"MESOWEST","288039"
"GA343","I20-00500-E-",-85.2625,33.6840,365,"MESOWEST","288040"
"GA312","I285-00110-C",-84.4912,33.6345,313,"MESOWEST","288041"
"GA356","I95-00100-N-",-81.6509,30.7530,9,"MESOWEST","288042"
"GA321","US76-00410-W",-84.3232,34.8730,534,"MESOWEST","288043"
"GA355","US341-01650-",-81.8828,31.6092,31,"MESOWEST","288044"
"GA353","I-85 at SR 3",-84.7493,33.3960,281,"MESOWEST","288045"
"GA357","US-78 at Mon",-83.5123,33.9244,240,"MESOWEST","288046"
"GA313","I285-05285-C",-84.3380,33.6691,281,"MESOWEST","288047"
"GA324","US441-00350-",-83.5349,34.5346,449,"MESOWEST","288048"
"GA361","SR10-01420-W",-83.4127,33.9722,223,"MESOWEST","288049"
"GA346","I75-10100-N-",-83.7513,31.9603,106,"MESOWEST","288050"
"GA340","SR 11 at Nee",-83.9181,34.7354,951,"MESOWEST","288051"
"GA332","I20-18900-W-",-82.2110,33.4849,119,"MESOWEST","288053"
"GA360","US27-01318-N",-85.1700,34.2608,182,"MESOWEST","288054"
"GA303","I-85 at Old",-84.0707,34.0067,331,"MESOWEST","288055"
"GA310","I75-22419-S-",-84.2309,33.5055,246,"MESOWEST","288056"
"RMCI4","Mason City",-93.3418,43.0380,371,"MESOWEST","288057"
"RHAI4","Worth County",-93.3498,43.3922,365,"MESOWEST","288058"
"MSYI4","Mason City U",-93.1228,43.1115,334,"MESOWEST","288059"
"RMPI4","Mount Pleasa",-91.5555,40.8957,178,"MESOWEST","288060"
"RSDI4","Sidney",-95.7834,40.6895,280,"MESOWEST","288061"
"RAVI4","Avoca",-95.2915,41.4982,375,"MESOWEST","288062"
"RROI4","Red Oak",-94.9838,40.9800,322,"MESOWEST","288063"
"RCAI4","Carroll",-94.8975,42.0785,378,"MESOWEST","288065"
"RFDI4","Fort Dodge",-94.1835,42.4463,340,"MESOWEST","288067"
"RSBI4","Steamboat Ro",-93.0583,42.4534,337,"MESOWEST","288068"
"RSMI4","Sioux City",-96.3479,42.5497,346,"MESOWEST","288069"
"RQCI4","Quad Cities",-90.5131,41.5171,168,"MESOWEST","288071"
"ERYI4","Early",-95.1489,42.4724,413,"MESOWEST","288072"
"RETI4","Estherville",-94.7973,43.3993,389,"MESOWEST","288074"
"RDMI4","Des Moines I",-93.6113,41.5957,257,"MESOWEST","288075"
"RAMI4","Ames",-93.5702,42.0340,301,"MESOWEST","288079"
"RCNI4","Centerville",-93.0027,40.7397,301,"MESOWEST","288081"
"RLSI4","RLSI4",-96.0278,41.8021,311,"MESOWEST","288082"
"RDCI4","Decorah",-91.6997,43.2455,335,"MESOWEST","288084"
"RWBI4","Williamsburg",-92.0087,41.6877,244,"MESOWEST","288085"
"RCCI4","Council Bluf",-95.8031,41.2605,311,"MESOWEST","288086"
"RMVI4","Missouri Val",-95.9173,41.5495,303,"MESOWEST","288087"
"RMNI4","Manchester",-91.4473,42.4710,287,"MESOWEST","288089"
"RTOI4","Altoona",-93.5222,41.6597,285,"MESOWEST","288091"
"RTNI4","Alton",-96.0843,42.9978,411,"MESOWEST","288092"
"RRWI4","Rockwell Cit",-94.6700,42.4501,365,"MESOWEST","288093"
"RDWI4","De Witt",-90.5705,41.8262,210,"MESOWEST","288095"
"RSOI4","Sloan",-96.2295,42.1713,321,"MESOWEST","288096"
"RDNI4","Denison",-95.3439,41.9157,422,"MESOWEST","288100"
"RIAI4","Iowa City US",-91.5988,41.6575,230,"MESOWEST","288103"
"RALI4","Algona",-94.3985,43.0830,364,"MESOWEST","288106"
"RSCI4","Moville",-96.0787,42.4822,345,"MESOWEST","288108"
"RIOI4","Iowa City I-",-91.5812,41.6891,232,"MESOWEST","288109"
"RDVI4","Davenport",-90.6777,41.6023,223,"MESOWEST","288111"
"RCFI4","Colfax",-93.2597,41.6890,241,"MESOWEST","288112"
"ROTI4","Ottumwa",-92.4212,41.0168,193,"MESOWEST","288114"
"RDEI4","De Soto",-94.0112,41.5415,295,"MESOWEST","288115"
"ROSI4","Osceola",-93.7943,41.0267,337,"MESOWEST","288116"
"RJFI4","Jefferson",-94.3783,42.0518,309,"MESOWEST","288118"
"RSLI4","Storm Lake",-95.1515,42.7475,392,"MESOWEST","288119"
"RCBI4","Council Bluf",-95.8959,41.2325,296,"MESOWEST","288120"
"RNHI4","New Hampton",-92.4592,43.0672,332,"MESOWEST","288121"
"RDYI4","Eddyville",-92.6436,41.1465,207,"MESOWEST","288122"
"RSYI4","Sibley",-95.7149,43.4335,480,"MESOWEST","288123"
"HKYI4","Hawkeye",-91.9534,42.9649,328,"MESOWEST","288125"
"SRGI4","Saratoga",-92.4706,43.3707,411,"MESOWEST","288127"
"RSPI4","Spencer",-95.0888,43.1268,408,"MESOWEST","288128"
"RURI4","Urbana",-91.9758,42.3125,276,"MESOWEST","288129"
"RBFI4","Bedford",-94.7808,40.6773,336,"MESOWEST","288133"
"RVHI4","US-30 at US-",-92.0278,41.9641,281,"MESOWEST","288134"
"RCRI4","Anamosa",-91.3357,42.0712,284,"MESOWEST","288135"
"RSGI4","Sigourney",-92.3145,41.3363,225,"MESOWEST","288136"
"RMTI4","Marshalltown",-92.9617,42.0037,299,"MESOWEST","288148"
"VCTI4","Victor",-92.2800,41.6960,263,"MESOWEST","288149"
"RIGI4","Ida Grove",-95.4783,42.3515,369,"MESOWEST","288151"
"RTPI4","Tipton",-91.1272,41.6448,211,"MESOWEST","288152"
"RLEI4","Leon",-93.8417,40.7387,339,"MESOWEST","288153"
"RDAI4","Adair",-94.7263,41.4963,426,"MESOWEST","288155"
"RGAI4","Grimes",-93.7757,41.7396,261,"MESOWEST","288156"
"IN036","I-65 - 29.3",-85.7872,38.6854,172,"MESOWEST","288158"
"IN050","I-65 - 247.4",-87.3245,41.3932,220,"MESOWEST","288159"
"IN034","I-69 - 120.0",-86.5557,39.1873,245,"MESOWEST","288160"
"IN014","US 231 - 68.",-86.9145,38.6648,156,"MESOWEST","288163"
"IN049","I-70 - 11.3",-87.3323,39.4304,167,"MESOWEST","288164"
"IN056","US 31 - 132.",-86.1359,40.0430,274,"MESOWEST","288165"
"IN007","US 31 - 168.",-86.1270,40.5651,248,"MESOWEST","288167"
"IN064","I-94 - 14.2",-87.2565,41.5784,182,"MESOWEST","288168"
"IN059","I-94 - 25.8",-87.0474,41.6243,197,"MESOWEST","288170"
"IN047","US 24 - 55.5",-86.4992,40.7644,191,"MESOWEST","288171"
"IN061","I-94 - 29.9",-86.9812,41.6505,200,"MESOWEST","288172"
"IN058","I-69 - 203.7",-86.0191,39.9411,248,"MESOWEST","288173"
"IN028","I-65 - 111.3",-86.1434,39.7674,221,"MESOWEST","288174"
"IN039","US 50 - 140.",-85.2347,39.0612,240,"MESOWEST","288175"
"IN044","I-65 - 128.8",-86.3393,39.9316,280,"MESOWEST","288177"
"IN025","I-90 - 96.0",-85.8876,41.7302,236,"MESOWEST","288178"
"IN037","US 31 - 84.6",-85.9932,39.4049,211,"MESOWEST","288180"
"IN012","US 421 - 52.",-85.5113,39.3580,281,"MESOWEST","288181"
"IN024","I-90 - 144.0",-84.9918,41.7355,305,"MESOWEST","288182"
"IN033","US 41 - 84.5",-87.4163,39.0784,142,"MESOWEST","288183"
"IN015","US 41 - 50.0",-87.5377,38.6146,123,"MESOWEST","288185"
"IN040","I-64 - 105.5",-86.1277,38.2405,202,"MESOWEST","288186"
"IN060","I-94 - 1.3 H",-87.5007,41.5739,185,"MESOWEST","288187"
"IN054","SR 114 - 51.",-85.8093,41.0000,232,"MESOWEST","288189"
"IN018","I-265 - 7.1",-85.7476,38.3462,142,"MESOWEST","288190"
"IN048","I-65 - 201.5",-87.1190,40.7659,225,"MESOWEST","288191"
"IN002","I-94 - 34.6",-86.8939,41.6586,203,"MESOWEST","288192"
"IN023","I-90 - 121.0",-85.4180,41.7539,267,"MESOWEST","288193"
"IN005","I-65 - 215.0",-87.2202,40.9406,206,"MESOWEST","288194"
"IN035","I-65 - 68.3",-85.9587,39.2015,191,"MESOWEST","288195"
"IN011","I-70 - 41.3",-86.8022,39.5331,267,"MESOWEST","288196"
"IN043","US 31 - 135.",-86.1283,40.0937,272,"MESOWEST","288197"
"IN008","I-69 - 259.1",-85.5486,40.4797,268,"MESOWEST","288198"
"IN031","I-465 - 48.6",-86.0461,39.7337,260,"MESOWEST","288199"
"IN026","I-65 - 120.2",-86.2420,39.8398,235,"MESOWEST","288200"
"IN063","I-94 - 7.4 G",-87.3862,41.5695,186,"MESOWEST","288201"
"IN013","US 50 - 98.3",-85.9622,38.9243,170,"MESOWEST","288203"
"IN010","I-70 - 126.3",-85.3510,39.8531,320,"MESOWEST","288204"
"IN041","I-74 - 5.2 C",-87.4335,40.1217,171,"MESOWEST","288206"
"IN022","I-90 - 77.0",-86.2457,41.7206,221,"MESOWEST","288207"
"IN003","I-469 - 30.0",-85.0942,41.1683,250,"MESOWEST","288208"
"IN042","US 41 - 199.",-87.3807,40.6036,249,"MESOWEST","288209"
"IN038","I-74 - 155.7",-85.1010,39.2810,298,"MESOWEST","288210"
"IN004","US 31 - 217.",-86.2620,41.2385,246,"MESOWEST","288211"
"IN006","I-65 - 158.1",-86.6560,40.2618,259,"MESOWEST","288212"
"IN017","I-64 - 72.0",-86.7058,38.2234,133,"MESOWEST","288214"
"IN001","I-65 - 259.7",-87.3011,41.5684,184,"MESOWEST","288217"
"IN052","I-69 - 226.2",-85.6531,40.0534,277,"MESOWEST","288218"
"IN016","I-69 - 13.6",-87.4754,38.0628,114,"MESOWEST","288219"
"IN062","I-94 - 44.5",-86.7711,41.7476,208,"MESOWEST","288220"
"ITD73","Concrete Sec",-116.3251,45.9956,1037,"MESOWEST","288222"
"ITD93","Telegraph Hi",-112.5882,43.5539,1654,"MESOWEST","288223"
"ITDE4","Flying Wye I",-116.2889,43.5971,834,"MESOWEST","288226"
"ITD90","Wallace Viad",-115.9082,47.4743,851,"MESOWEST","288227"
"ITD23","Osborne Brid",-111.4489,44.3239,1866,"MESOWEST","288230"
"ITD94","Sage Junctio",-112.1961,43.8309,1509,"MESOWEST","288236"
"ITD97","McCammon Int",-112.2111,42.6573,1438,"MESOWEST","288237"
"ITDB8","Big Canyon",-112.8365,42.4743,1488,"MESOWEST","288238"
"ITDD2","Camas",-112.2328,44.0070,1468,"MESOWEST","288239"
"ITDB7","Samaria",-112.2108,42.0364,1382,"MESOWEST","288240"
"ITD77","Tom Cat Summ",-113.6271,43.4056,1751,"MESOWEST","288241"
"ITDB3","US 95 Byway",-116.5476,48.2810,632,"MESOWEST","288242"
"ITD81","Fort Hall Hi",-116.4002,44.8332,1057,"MESOWEST","288243"
"ITDE7","I-84 Northsi",-116.5707,43.6007,757,"MESOWEST","288245"
"ITDC5","Geneva Summi",-111.1406,42.3317,2129,"MESOWEST","288246"
"ITD55","Henry's Lake",-111.3355,44.6183,2017,"MESOWEST","288247"
"ITD92","Top of White",-116.2397,45.8472,1287,"MESOWEST","288248"
"ITDD7","Tilden Flats",-112.6416,43.3609,1497,"MESOWEST","288249"
"ITD32","Sterling",-112.7758,43.0811,1365,"MESOWEST","288250"
"ITD38","Eisenman Int",-116.1424,43.5078,961,"MESOWEST","288253"
"ITDB9","Emigration C",-111.4974,42.3617,1954,"MESOWEST","288254"
"ITD68","Little Donne",-116.0392,44.5803,1597,"MESOWEST","288257"
"ITD05","Jerome Butte",-114.4406,42.7321,1253,"MESOWEST","288258"
"ITDC9","Simco Road",-115.9532,43.3445,1006,"MESOWEST","288260"
"ITD88","Raft River",-113.4378,42.5778,1380,"MESOWEST","288261"
"ITD80","Flying Wye",-116.2897,43.5982,835,"MESOWEST","288262"
"ITD24","Malad Summit",-112.2274,42.3428,1699,"MESOWEST","288263"
"ITD18","Ririe",-111.7053,43.6111,1556,"MESOWEST","288264"
"ITDA7","Lookout Pass",-115.6937,47.4611,1380,"MESOWEST","288265"
"ITDB6","Bloomington",-111.4011,42.1837,1816,"MESOWEST","288266"
"ITD27","Fish Creek S",-111.9176,42.6296,1847,"MESOWEST","288267"
"ITDA3","Smokey Bould",-116.3039,45.1164,1167,"MESOWEST","288268"
"ITD22","Jackpot",-114.6738,42.0201,1724,"MESOWEST","288269"
"ITDA9","Parker Pass",-116.6708,47.3377,760,"MESOWEST","288270"
"ITD66","Priest Lake",-116.9577,48.5742,802,"MESOWEST","288271"
"ITD76","Seasons",-116.8488,47.9232,720,"MESOWEST","288273"
"ITD69","Goose Creek",-116.1555,44.9294,1651,"MESOWEST","288274"
"ITD96","Railroad Bri",-116.9518,47.7125,656,"MESOWEST","288275"
"ITD16","Osgood",-112.1027,43.6540,1460,"MESOWEST","288277"
"ITD95","INL Puzzle",-112.8883,43.5064,1508,"MESOWEST","288278"
"ITD87","Lost Trail P",-113.9484,45.6930,2161,"MESOWEST","288279"
"ITD35","Border Summi",-111.1092,42.2117,1937,"MESOWEST","288280"
"ITDC4","Blackfoot Ri",-111.5541,42.8264,1872,"MESOWEST","288281"
"ITD04","Franklin",-111.8063,42.0118,1374,"MESOWEST","288282"
"ITD06","Black Canyon",-116.7783,43.8688,753,"MESOWEST","288283"
"ITDC6","Treasureton",-111.7947,42.2996,1697,"MESOWEST","288284"
"ITD74","Five Mile Hi",-116.3306,48.9320,902,"MESOWEST","288285"
"ITDB1","Trestle Cree",-116.3198,48.2542,650,"MESOWEST","288286"
"ITDE1","US-26 2 mi e",-111.1981,43.3326,1722,"MESOWEST","288287"
"ITD70","Hammett Hill",-115.5800,43.0481,968,"MESOWEST","288288"
"ITDE2","ID-31 4 mi w",-111.2154,43.5714,2061,"MESOWEST","288289"
"ITD19","Fourth Of Ju",-116.5243,47.6222,951,"MESOWEST","288291"
"ITD44","Rogerson",-114.5948,42.2148,1502,"MESOWEST","288293"
"ITDC1","Junction 33/",-112.8355,43.8065,1469,"MESOWEST","288294"
"ITD45","Conner Summi",-113.5160,42.3462,1734,"MESOWEST","288296"
"ITD08","Perrine Brid",-114.4546,42.5982,1096,"MESOWEST","288297"
"ITD99","Kettle Butte",-112.4183,43.5544,1558,"MESOWEST","288307"
"ITDD1","Mt. Margaret",-116.6994,46.9319,799,"MESOWEST","288308"
"ITDC8","Ion Summit",-116.9861,43.2945,1312,"MESOWEST","288309"
"ITD52","China Point",-112.1802,44.3238,1768,"MESOWEST","288310"
"ITDD6","Caldwell I-8",-116.6777,43.6706,733,"MESOWEST","288311"
"ITD09","Hansen Bridg",-114.2983,42.5680,1205,"MESOWEST","288312"
"ITD20","Vets Memoria",-116.7157,47.6503,748,"MESOWEST","288313"
"ITD42","Smiley Creek",-114.7952,43.9096,2206,"MESOWEST","288314"
"ITD78","Horseshoe Be",-116.2456,43.8363,1296,"MESOWEST","288316"
"ITD50","Timmerman Hi",-114.2808,43.3253,1496,"MESOWEST","288317"
"ITD54","Camp Creek R",-112.2036,44.4253,1913,"MESOWEST","288318"
"ITD15","Idaho Falls",-112.0552,43.5043,1452,"MESOWEST","288319"
"ITD61","Deary",-116.5519,46.7989,894,"MESOWEST","288320"
"ITD12","Yale",-113.4261,42.5180,1373,"MESOWEST","288321"
"ITDC7","Idaho County",-116.3582,45.2948,800,"MESOWEST","288322"
"ITD21","Valley Inter",-114.1483,42.5747,1268,"MESOWEST","288323"
"ITD26","Blackfoot R.",-112.2737,43.3000,1395,"MESOWEST","288324"
"ITD17","Thornton",-111.8485,43.7558,1485,"MESOWEST","288325"
"ITD48","Idahome Inte",-113.3179,42.4133,1355,"MESOWEST","288326"
"ITD07","Caldwell",-116.6786,43.6715,738,"MESOWEST","288328"
"ITD67","I-84/US-95 I",-116.9137,43.9722,706,"MESOWEST","288329"
"ITD51","Pine Turnoff",-115.2665,43.3135,1677,"MESOWEST","288331"
"ITDD4","Upper Lochsa",-114.5899,46.6156,1504,"MESOWEST","288332"
"ITD75","Frei Hill",-116.3541,46.1129,1117,"MESOWEST","288334"
"ITD03","Broadway",-116.1975,43.5661,894,"MESOWEST","288335"
"ITD28","Lolo Pass",-114.5804,46.6359,1604,"MESOWEST","288336"
"ITDA4","Swan Lake",-112.0307,42.3360,1468,"MESOWEST","288337"
"ITD56","Botts RWIS",-111.3622,43.8782,1830,"MESOWEST","288338"
"ITD40","Marsh Hill",-116.8616,47.0548,942,"MESOWEST","288340"
"ITDD5","Broadway I-8",-116.1966,43.5662,871,"MESOWEST","288341"
"ITD33","Georgetown",-111.4037,42.5279,1915,"MESOWEST","288342"
"ITD57","Willow Creek",-113.9754,44.2308,2188,"MESOWEST","288343"
"ITDA6","Cataldo",-116.3307,47.5469,663,"MESOWEST","288345"
"ITD58","Shirrod Hill",-116.9523,46.5133,869,"MESOWEST","288346"
"ITD37","Rocky Point",-111.1983,42.1939,1846,"MESOWEST","288347"
"ITD13","Sweetzer Sum",-113.0447,42.2073,1680,"MESOWEST","288348"
"ITD34","Coldwater",-113.1528,42.6122,1310,"MESOWEST","288349"
"ITD47","Juniper Inte",-112.9807,42.1446,1581,"MESOWEST","289327"
"ITDD8","Holbrook",-112.6550,42.1682,1457,"MESOWEST","289328"
"ITD85","Kuna - Merid",-116.3934,43.5937,790,"MESOWEST","289329"
"ITDC3","Gem Valley",-111.8260,42.6494,1683,"MESOWEST","289330"
"ITDD3","Fall River",-111.5397,44.0093,1556,"MESOWEST","289331"
"ITDB5","Marsh Valley",-112.1858,42.5835,1433,"MESOWEST","289332"
"ITD46","Arbon Valley",-112.6634,42.8794,1340,"MESOWEST","289333"
"ITDD9","Grangemont",-115.8353,46.5573,1016,"MESOWEST","289336"
"ITDE6","Pete King",-115.5881,46.1658,468,"MESOWEST","289337"
"ITD41","Winchester",-116.6051,46.2552,1146,"MESOWEST","289338"
"ITD14","Tuttle",-114.8176,42.8300,1031,"MESOWEST","289340"
"ITD30","Clayton",-114.4792,44.2558,1701,"MESOWEST","289341"
"ITD43","Kinsey Butte",-114.3716,43.0962,1394,"MESOWEST","289342"
"ITDC2","Ucon IC",-111.9740,43.5829,1460,"MESOWEST","289343"
"ITD36","Smiths Ferry",-116.0893,44.3011,1403,"MESOWEST","289344"
"ITD63","Top of Greer",-116.1278,46.3821,948,"MESOWEST","289345"
"ITD00","Lake Creek U",-116.9895,47.4874,787,"MESOWEST","289346"
"ITD64","Kamiah",-116.0420,46.2467,360,"MESOWEST","289347"
"ITDA5","Black Lake",-116.6280,47.4290,836,"MESOWEST","289348"
"ITD65","Midvale Hill",-116.8006,44.4450,960,"MESOWEST","289349"
"ITDA1","River Rim",-111.2794,43.8565,1886,"MESOWEST","289350"
"ITDB2","I-15: Monida",-112.2704,44.5327,2052,"MESOWEST","289351"
"ITD25","Pocatello (M",-112.4324,42.8899,1404,"MESOWEST","289353"
"ITDB4","Granite Hill",-116.6832,47.9923,658,"MESOWEST","289354"
"ITD53","Gwynn Ranch",-114.6603,43.1244,1473,"MESOWEST","289355"
"ITD60","Cottonwood",-116.7136,46.4997,258,"MESOWEST","289356"
