This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,station_id
"RCWIL","Williams Bri",-81.0203,33.9726,66,"MESOWEST","260838"
"RCFOR","Fort Jackson",-80.8680,34.0220,167,"MESOWEST","260843"
"IRW01","West Palm Be",-80.0698,26.6691,11,"MESOWEST","260844"
"RCHAM","Hamilton-Owe",-80.9964,33.9728,51,"MESOWEST","260845"
"MRT02","MARTIN 02",-80.1434,27.0829,13,"MESOWEST","260846"
"RCEFG","RCEFG",-81.0197,33.9738,132,"MESOWEST","260847"
"RCUTI","Utilities-Ir",-81.1706,34.0981,101,"MESOWEST","260849"
"RCSPR","Springhill",-81.2879,34.1764,113,"MESOWEST","260850"
"RCSFS","Sandhills Fi",-80.8797,34.1098,127,"MESOWEST","260851"
"SSELQ","SBA 09",-80.2748,26.1962,8,"MESOWEST","260854"
"IRFFC","Flower Fish",-80.3516,27.5303,3,"MESOWEST","260855"
"EA007","San Geronimo",-98.8062,29.5368,318,"MESOWEST","261000"
"EA005","Bracken Bat",-98.3510,29.6873,323,"MESOWEST","261007"
"EA008","Open V Ranch",-99.9541,29.3530,321,"MESOWEST","261008"
"EA009","Four Sisters",-99.5869,29.6403,457,"MESOWEST","261012"
"EA004","Cibolo Natur",-98.7092,29.7839,422,"MESOWEST","261015"
"EA016","Southeast of",-99.7397,29.1692,266,"MESOWEST","261018"
"EA012","TNC Cibolo B",-98.3277,29.6573,311,"MESOWEST","261037"
"EA014","East of Hond",-99.1167,29.3428,268,"MESOWEST","261039"
"EA015","EAA Field Re",-98.3817,29.6644,278,"MESOWEST","261042"
"EA002","Durnell Ranc",-100.0061,29.5889,410,"MESOWEST","261048"
"EA013","Halifax Ranc",-97.9279,30.0263,258,"MESOWEST","261049"
"EA003","DiLeo Ranch",-98.2151,30.0221,317,"MESOWEST","261058"
"EA010","Seco Sinkhol",-99.3992,29.5166,372,"MESOWEST","261060"
"EA006","Rebecca Spri",-98.3732,29.9245,327,"MESOWEST","261071"
"EA001","BCRAGD Offic",-98.0814,29.7401,209,"MESOWEST","261072"
"EA011","Natural Brid",-98.3420,29.6992,337,"MESOWEST","261075"
"K40U","MANILA",-109.6785,40.9861,1882,"ASOS","261148"
"SC2233","THOREAU",-108.1783,35.4046,2143,"SCAN","261164"
"G1616","GW1616 SANDP",-116.6342,48.2655,692,"MESOWEST","261251"
"UUPYA","UofU Playa R",-112.1175,41.0303,1278,"MESOWEST","261264"
"588SE","SCE Islander",-118.7049,34.0739,141,"MESOWEST","261268"
"579SE","SCE El Tejon",-118.8891,34.8723,976,"MESOWEST","261270"
"587SE","SCE Westlake",-118.8534,34.1115,508,"MESOWEST","261273"
"576SE","SCE Clinton",-117.2647,33.5655,428,"MESOWEST","261274"
"581SE","SCE-3606",-118.6714,34.4120,281,"MESOWEST","261275"
"585SE","SCE Plutoniu",-118.7033,34.2346,554,"MESOWEST","261276"
"578SE","SCE Stump Rd",-118.9024,34.3749,157,"MESOWEST","261277"
"ND024","Ray US-2 MP",-103.2167,48.3422,721,"MESOWEST","261390"
"ND002","Sterling I-9",-100.2474,46.8449,579,"MESOWEST","261391"
"ND034","Verona ESS",-98.0801,46.3634,421,"MESOWEST","261392"
"ND019","Grand Forks",-97.0857,47.9847,279,"MESOWEST","261393"
"ND022","Denhoff ND-1",-100.2467,47.4807,627,"MESOWEST","261394"
"ND018","New Town ND-",-102.5729,47.9814,590,"MESOWEST","261395"
"ND006","Fryburg I-94",-103.2904,46.8958,829,"MESOWEST","261396"
"ND028","Leeds US-83",-99.2871,48.2782,457,"MESOWEST","261397"
"ND025","Manning ND-2",-102.7919,47.0306,770,"MESOWEST","261398"
"ND011","Bowesmont I-",-97.1895,48.7094,242,"MESOWEST","261400"
"ND008","Blaisdell US",-102.0436,48.3253,487,"MESOWEST","261401"
"ND035","Edinburg ESS",-97.8619,48.4776,384,"MESOWEST","261402"
"ND017","Wahpeton ND-",-96.7440,46.2313,293,"MESOWEST","261403"
"ND020","Bowman US-85",-103.4107,46.1169,887,"MESOWEST","261404"
"ND009","Rugby US-2 M",-100.0724,48.3598,460,"MESOWEST","261405"
"ND029","Dunseith US-",-100.0517,48.8060,514,"MESOWEST","261407"
"ND013","Fargo I-94 R",-96.7830,46.8478,265,"MESOWEST","261408"
"ND015","Grassy Butte",-103.2490,47.4148,819,"MESOWEST","261410"
"ND016","Devils Lake",-98.8929,48.0364,438,"MESOWEST","261411"
"ND036","New Leipzig",-102.0072,46.3707,712,"MESOWEST","261412"
"ND027","Gladstone I-",-102.5505,46.8739,745,"MESOWEST","261413"
"ND001","Bismarck I-9",-100.8276,46.8242,513,"MESOWEST","261414"
"ND014","Buffalo ND-3",-97.5577,47.0223,370,"MESOWEST","261415"
"ND030","I-29 Pembina",-97.2394,48.9965,239,"MESOWEST","261417"
"ND021","Coleharbor U",-101.2301,47.5458,581,"MESOWEST","261419"
"ND026","Washburn US-",-101.0371,47.3035,570,"MESOWEST","261420"
"ND003","New Salem I-",-101.4349,46.8616,644,"MESOWEST","261421"
"ND005","Medina I-94",-99.2780,46.8783,603,"MESOWEST","261422"
"ND004","Golden Valle",-102.0458,47.2991,589,"MESOWEST","261423"
"SSSMZ","SBA 29",-80.3777,27.4357,9,"MESOWEST","261442"
"SSMDG","SBA 11",-80.1138,26.4738,6,"MESOWEST","261443"
"SSNBA","SBA 14",-80.3484,26.0608,6,"MESOWEST","261444"
"SSIVY","SBA 22",-80.3523,27.4370,6,"MESOWEST","261445"
"SSIRK","SBA 17",-80.4204,25.4748,2,"MESOWEST","261446"
"SSLAK","SBA 20",-80.2251,25.8289,10,"MESOWEST","261449"
"SSDVH","SBA 21",-80.2491,25.7977,8,"MESOWEST","261450"
"SSXBI","SBA 15",-80.1709,26.1136,8,"MESOWEST","261451"
"SSSYK","SBA 26",-80.4103,27.7183,5,"MESOWEST","261453"
"SSARS","SBA 12",-80.0985,26.8282,6,"MESOWEST","261455"
"SSEAQ","SBA 23",-80.4616,27.7127,6,"MESOWEST","261456"
"SSKAV","SBA 13",-80.1932,27.1264,10,"MESOWEST","261457"
"SSHLD","SBA 25",-80.5884,27.8728,11,"MESOWEST","261459"
"SSHYG","SBA 19",-80.4146,26.0866,8,"MESOWEST","261460"
"SSJTE","SBA 28",-80.5788,27.3766,9,"MESOWEST","261462"
"SSXWL","SBA 6",-81.4919,24.6825,1,"MESOWEST","261463"
"SSEIM","SBA 16",-80.2714,26.0574,9,"MESOWEST","261464"
"SSHZU","SBA 27",-81.5513,28.7556,30,"MESOWEST","261465"
"SSXLC","Pompano Fish",-80.0874,26.2353,0,"MESOWEST","261466"
"589SE","SCE-3622",-118.8059,34.2032,502,"MESOWEST","261467"
"G1980","GW1980 GRANB",-97.7252,32.4687,250,"MESOWEST","261470"
"591SE","SCE-3608",-118.8506,34.2264,335,"MESOWEST","261488"
"SSKTM","SBA 34",-81.1324,28.5589,21,"MESOWEST","261523"
"SSSZR","SBA 33",-81.1585,28.5110,21,"MESOWEST","261524"
"SSTIT","SBA 24",-80.6477,27.9655,6,"MESOWEST","261525"
"SSAUD","SBA 31",-80.6057,27.9427,6,"MESOWEST","261526"
"MAGL","Gila Bend La",-112.6751,32.9893,229,"MESOWEST","261602"
"MAHL","Horseshoe La",-111.7210,33.9857,636,"MESOWEST","261603"
"MAUP","Usery Park W",-111.6159,33.4817,629,"MESOWEST","261606"
"MAMO","Mobile",-112.2441,33.0384,408,"MESOWEST","261636"
"MAMF","Magma FRS",-111.4046,33.1185,487,"MESOWEST","261640"
"MAMD","McMicken Dam",-112.4235,33.6770,412,"MESOWEST","261656"
"MEMF","EMF @ Arizon",-111.8426,33.1693,370,"MESOWEST","261659"
"MACP","Crossroads P",-111.7466,33.3277,387,"MESOWEST","261662"
"MAIS","Osborn Rd. @",-111.9427,33.4851,382,"MESOWEST","261666"
"MAGV","Aguila VFD",-113.1721,33.9409,661,"MESOWEST","261697"
"MAFH","Fountain Hil",-111.7251,33.6111,508,"MESOWEST","261710"
"MSYC","Sycamore Cre",-111.4643,33.9876,1776,"MESOWEST","261712"
"MAHB","Horsethief B",-112.2706,34.1624,2044,"MESOWEST","261714"
"AZ068","Falcon Field",-111.7294,33.4546,418,"MESOWEST","261715"
"AZ330","Phoenix Dam",-112.0579,33.6066,430,"MESOWEST","261731"
"MAEF","Estrella Fan",-112.3209,33.2695,444,"MESOWEST","261736"
"MAWA","Wickenburg A",-112.8040,33.9649,727,"MESOWEST","261739"
"MADM","Desert Mount",-112.0772,33.8093,552,"MESOWEST","261756"
"MADC","Durango Comp",-112.1198,33.4269,320,"MESOWEST","261759"
"MABM","Belmont Moun",-112.9117,33.6574,567,"MESOWEST","261768"
"MACR","Carefree Ran",-111.8636,33.8523,902,"MESOWEST","261780"
"MABU","Buckeye FRS",-112.6252,33.4250,309,"MESOWEST","261783"
"MAGC","GateWay Comm",-111.9981,33.4503,344,"MESOWEST","261790"
"MATW","Tiger Wash F",-113.3139,33.6704,489,"MESOWEST","261792"
"MAJP","Jefferson Pa",-111.6803,33.4082,427,"MESOWEST","261801"
"MASF","South Mounta",-112.1337,33.3152,387,"MESOWEST","261824"
"MAGD","City of Glen",-112.1936,33.5436,350,"MESOWEST","261831"
"MABL","Bartlett Lak",-111.6351,33.8384,542,"MESOWEST","261867"
"MAGU","Saguaro Lake",-111.5375,33.5750,472,"MESOWEST","261881"
"MASP","South Mounta",-112.0330,33.3444,716,"MESOWEST","261908"
"MALP","Lake Pleasan",-112.2708,33.9046,533,"MESOWEST","261910"
"MAHM","Humboldt Mou",-111.7979,33.9808,1586,"MESOWEST","261912"
"MAPL","Lake Pleasan",-112.2781,33.8474,553,"MESOWEST","261914"
"MAKP","Kleinman Par",-111.8520,33.4009,372,"MESOWEST","261919"
"MRKC","Rackensack C",-111.8451,33.9016,1378,"MESOWEST","261921"
"MATP","Thompson Pea",-111.8121,33.6444,1218,"MESOWEST","261929"
"592SE","SCE-3623",-118.8532,34.4000,247,"MESOWEST","261969"
"593SE","SCE-3635",-118.8396,34.1993,314,"MESOWEST","261970"
"SSESQ","SBA 30",-81.4312,28.3864,27,"MESOWEST","261971"
"1345W","Augusta EMA",-82.0560,33.4258,119,"MESOWEST","261982"
"1657W","Bremen High",-85.1389,33.7179,411,"MESOWEST","261984"
"1672W","FSWN Pasco W",-82.3498,28.1768,19,"MESOWEST","261985"
"1618W","FSWN Jackson",-81.3892,30.2932,0,"MESOWEST","261986"
"1887W","NOFD Logisti",-90.1090,29.9849,65,"MESOWEST","261988"
"1869W","Horseheads H",-76.8255,42.1626,274,"MESOWEST","261989"
"1347W","ETV Aiken",-81.7300,33.5661,152,"MESOWEST","261990"
"1925W","Coal Creek C",-105.3198,39.8657,11,"MESOWEST","261991"
"1359W","Coral Spring",-80.2836,26.2819,3,"MESOWEST","261992"
"1475W","FSWN Dixie C",-82.9851,29.7487,15,"MESOWEST","261993"
"1479W","FSWN Santa R",-87.0921,30.7829,62,"MESOWEST","261994"
"1610W","FSWN Pasco H",-82.7361,28.1882,4,"MESOWEST","261995"
"1694W","FSWN Ft. Lau",-80.1416,26.0800,3,"MESOWEST","261996"
"1649W","FSWN Hamilto",-82.8577,30.3941,43,"MESOWEST","261997"
"1631W","Thomas Dale",-77.4367,37.3636,55,"MESOWEST","261998"
"1373W","Gulf Coast S",-85.7278,30.1857,4,"MESOWEST","261999"
"1905W","FSWN Oldsmar",-82.6643,28.0288,12,"MESOWEST","262000"
"1584W","Central Scho",-87.0739,30.7654,57,"MESOWEST","262001"
"1478W","FSWN Ochlock",-84.3848,29.9610,4,"MESOWEST","262003"
"1625W","FSWN Walton",-85.9418,30.5885,56,"MESOWEST","262004"
"1452W","FSWN Volusia",-80.8513,28.8705,4,"MESOWEST","262005"
"1353W","Coral Spring",-80.2651,26.2641,3,"MESOWEST","262007"
"1466W","FSWN Osceola",-81.3654,28.2968,22,"MESOWEST","262008"
"1760W","Auburn Unive",-85.4869,32.6021,204,"MESOWEST","262009"
"1783W","FSWN AlertTa",-82.5024,27.8929,4,"MESOWEST","262010"
"1936W","SRTC Industr",-83.7504,31.1813,22,"MESOWEST","262011"
"1647W","Suwannee Pin",-82.9911,30.2779,32,"MESOWEST","262013"
"1890W","Municipal Ya",-90.1156,30.0284,48,"MESOWEST","262014"
"1613W","FSWN Pasco H",-82.6832,28.3708,4,"MESOWEST","262015"
"1620W","FSWN Mariann",-85.1821,30.8373,33,"MESOWEST","262016"
"1644W","City of Bain",-84.5917,30.8997,26,"MESOWEST","262017"
"1541W","Citrus Sprin",-82.4331,28.9727,19,"MESOWEST","262018"
"1455W","FSWN Beach S",-81.0036,29.2189,4,"MESOWEST","262019"
"1654W","FSWN Alachua",-82.5248,29.5337,27,"MESOWEST","262020"
"1690W","FSWN Hamilto",-82.9574,30.5251,47,"MESOWEST","262021"
"1604W","ETV Georgeto",-79.2924,33.3409,3,"MESOWEST","262022"
"1438W","Largo Fire R",-82.7917,27.9149,21,"MESOWEST","262024"
"1412W","WCCB Charlot",-80.7984,35.2043,215,"MESOWEST","262025"
"1743W","FSWN Columbi",-82.5564,30.1912,57,"MESOWEST","262027"
"1560W","FSWN Wakulla",-84.1804,30.0744,1,"MESOWEST","262028"
"1448W","FSWN Frankli",-85.0264,29.7222,5,"MESOWEST","262030"
"1399W","Jim Beam Cle",-85.6520,37.9318,169,"MESOWEST","262031"
"1822W","SWBNO Pumpin",-89.9668,30.0586,32,"MESOWEST","262032"
"1586W","Holy Comfort",-84.2214,30.4812,67,"MESOWEST","262033"
"1469W","FSWN Holopaw",-81.0840,28.1347,24,"MESOWEST","262034"
"1392W","Jim Beam Old",-84.8415,38.1464,158,"MESOWEST","262035"
"1628W","FSWN Walton",-86.0259,30.4268,8,"MESOWEST","262036"
"1562W","FPR WJCT Jac",-81.6369,30.3202,2,"MESOWEST","262037"
"1580W","Bank of Amer",-80.8527,35.2257,221,"MESOWEST","262041"
"1846W","Vacation Ren",-80.9075,24.7719,45,"MESOWEST","262042"
"1669W","FSWN Pasco W",-82.2798,28.2674,36,"MESOWEST","262043"
"1405W","Maker's Mark",-85.3744,37.5708,217,"MESOWEST","262044"
"1852W","GWU Foggy Bo",-77.0427,38.8966,11,"MESOWEST","262045"
"1491W","FSWN Youngst",-85.4394,30.3607,26,"MESOWEST","262046"
"1754W","FSWN Raymond",-82.5032,27.9756,11,"MESOWEST","262049"
"1930W","JeffCoGovCam",-105.2075,39.7310,42,"MESOWEST","262050"
"1532W","City of Sunr",-80.2400,26.1545,2,"MESOWEST","262051"
"1797W","FSWN Miami D",-80.1906,25.7793,3,"MESOWEST","262052"
"1564W","Nutrien Lake",-82.5703,30.1906,61,"MESOWEST","262053"
"1758W","Texas A&M We",-96.3454,30.6029,100,"MESOWEST","262054"
"1650W","FSWN Alachua",-82.0867,29.5862,45,"MESOWEST","262055"
"1571W","FPR WGCU Roo",-81.7010,26.0500,6,"MESOWEST","262056"
"1537W","FSWN Otter C",-82.7728,29.3219,9,"MESOWEST","262057"
"1826W","SWBNO East B",-90.1398,29.9550,33,"MESOWEST","262058"
"1551W","FSWN Mexico",-85.4298,29.9534,3,"MESOWEST","262060"
"1911W","FSWN High Sp",-82.6092,29.8516,12,"MESOWEST","262061"
"1545W","Inverness Mi",-82.3414,28.8464,21,"MESOWEST","262062"
"1446W","Largo Fire R",-82.7139,27.9244,3,"MESOWEST","262063"
"1527W","FSWN Martin",-80.1098,26.9853,5,"MESOWEST","262064"
"1519W","Alabama News",-86.2618,32.3677,88,"MESOWEST","262065"
"1630W","FSWN Baker C",-82.2353,30.5156,36,"MESOWEST","262066"
"1920W","FSWN Glades",-80.8767,27.1437,10,"MESOWEST","262067"
"1627W","FSWN DeFunia",-86.2175,30.8733,71,"MESOWEST","262068"
"1488W","FSWN Panama",-85.9414,30.2554,9,"MESOWEST","262069"
"1418W","FSWN Miramar",-86.3593,30.3806,5,"MESOWEST","262070"
"1406W","Coolidge Mid",-87.6270,41.6078,184,"MESOWEST","262073"
"1607W","FSWN Pasco L",-82.4598,28.2177,26,"MESOWEST","262074"
"1923W","SRTC Veteran",-83.7646,31.1984,97,"MESOWEST","262075"
"1441W","Largo Fire R",-82.8095,27.8944,15,"MESOWEST","262077"
"1539W","Citrus High",-82.3391,28.8340,18,"MESOWEST","262078"
"1819W","Loyola Unive",-90.1199,29.9371,1,"MESOWEST","262079"
"1667W","FSWN Pasco Z",-82.2249,28.2304,28,"MESOWEST","262080"
"1403W","Maker's Mark",-85.2737,37.5759,249,"MESOWEST","262081"
"1803W","FSWN Miami D",-80.3848,25.8084,3,"MESOWEST","262082"
"1460W","FSWN Dunnell",-82.4684,29.0567,16,"MESOWEST","262083"
"1855W","GWU Mount Ve",-77.0898,38.9174,80,"MESOWEST","262086"
"1784W","FSWN AlertTa",-82.2904,28.1426,16,"MESOWEST","262087"
"1409W","Iowa State U",-93.6357,42.0136,275,"MESOWEST","262088"
"1683W","FSWN Escambi",-87.2798,30.9558,35,"MESOWEST","262089"
"1857W","GWU Virginia",-77.4441,39.0548,79,"MESOWEST","262090"
"1355W","Coral Spring",-80.2377,26.2378,3,"MESOWEST","262092"
"1636W","FSWN Lake Ok",-80.8300,27.1964,7,"MESOWEST","262093"
"1383W","Mabry Middle",-84.4703,34.0602,325,"MESOWEST","262094"
"1572W","FSWN Baldwin",-81.9762,30.3015,26,"MESOWEST","262095"
"1602W","UWF Soccer C",-87.2045,30.5407,27,"MESOWEST","262096"
"1832W","FSWN Safety",-82.6957,28.0162,10,"MESOWEST","262097"
"1794W","Crestview Hi",-86.5606,30.7895,80,"MESOWEST","262099"
"1398W","Jim Beam Boo",-85.6849,37.8128,139,"MESOWEST","262101"
"1648W","Botany Bay H",-80.2434,32.5450,3,"MESOWEST","262103"
"1393W","Maker's Mark",-85.4076,37.6334,222,"MESOWEST","262105"
"1463W","Florida A&M",-84.2846,30.4302,27,"MESOWEST","262106"
"1824W","SWBNO West B",-89.9662,29.9070,35,"MESOWEST","262107"
"1807W","FSWN Miami D",-80.4735,25.4748,3,"MESOWEST","262108"
"1382W","Hartford Hig",-72.3189,43.6578,155,"MESOWEST","262112"
"1632W","FSWN Hamilto",-83.1332,30.4888,29,"MESOWEST","262114"
"1757W","Texas A&M Ky",-96.3403,30.6096,103,"MESOWEST","262115"
"1834W","Florida F1RS",-82.4921,28.3076,24,"MESOWEST","262117"
"1483W","FSWN JFRD St",-81.4401,30.3904,2,"MESOWEST","262118"
"1396W","Jim Beam Bar",-85.4711,37.8345,218,"MESOWEST","262119"
"1495W","WFXB Myrtle",-78.9364,33.6739,8,"MESOWEST","262120"
"1429W","FSWN St. Joh",-81.4928,29.7196,3,"MESOWEST","262122"
"1435W","Largo Fire R",-82.8168,27.9199,14,"MESOWEST","262123"
"1843W","FSWN Sunny I",-80.1203,25.9374,25,"MESOWEST","262124"
"1818W","SWBNO East B",-89.9975,29.9773,0,"MESOWEST","262126"
"1873W","NORDC Morris",-90.0299,29.9420,10,"MESOWEST","262128"
"1416W","FSWN Choctaw",-86.3307,30.4770,2,"MESOWEST","262129"
"1507W","FSWN Fanning",-82.9376,29.5887,4,"MESOWEST","262130"
"1829W","FSWN Tampa I",-82.5345,27.9797,192,"MESOWEST","262131"
"1377W","Brantley EMA",-81.9805,31.2101,20,"MESOWEST","262132"
"1673W","FSWN Pasco P",-82.7039,28.2926,7,"MESOWEST","262133"
"1485W","FSWN Washing",-85.5969,30.6334,30,"MESOWEST","262134"
"1906W","FSWN Oldsmar",-82.6676,28.0433,10,"MESOWEST","262135"
"1684W","FSWN Escambi",-87.3943,30.5363,36,"MESOWEST","262137"
"1639W","FSWN Okeecho",-80.8141,27.3983,20,"MESOWEST","262138"
"1582W","Columbus Aca",-82.8742,40.0483,267,"MESOWEST","262140"
"1779W","FSWN AlertTa",-82.4545,27.9518,7,"MESOWEST","262141"
"1407W","Seminole Mid",-82.8190,27.8521,18,"MESOWEST","262142"
"1676W","FSWN Gulf Co",-85.1424,30.1326,7,"MESOWEST","262143"
"1677W","FSWN Gulf Ve",-85.3796,29.9176,7,"MESOWEST","262144"
"1768W","Lowndes Coun",-83.2517,30.8445,64,"MESOWEST","262146"
"1872W","Municipal Tr",-89.9280,30.0173,86,"MESOWEST","262147"
"1915W","FSWN Glades",-81.1235,26.8409,10,"MESOWEST","262148"
"1745W","FSWN Columbi",-82.6597,29.9537,32,"MESOWEST","262149"
"1387W","Gulf Coast S",-85.6622,30.2992,8,"MESOWEST","262150"
"1390W","Gulf Coast S",-85.2826,29.7783,5,"MESOWEST","262151"
"1652W","FSWN Alachua",-82.1695,29.7919,48,"MESOWEST","262152"
"1875W","NOFD Engine",-90.0584,29.9795,27,"MESOWEST","262153"
"1458W","MCEM Salt Sp",-81.7428,29.3703,15,"MESOWEST","262154"
"1549W","Crystal Rive",-82.5789,28.9073,3,"MESOWEST","262155"
"1616W","FSWN Pasco N",-82.7311,28.2418,3,"MESOWEST","262156"
"1501W","FSWN Mariann",-85.2252,30.7722,48,"MESOWEST","262157"
"1431W","FSWN Indian",-80.4203,27.7128,6,"MESOWEST","262158"
"1744W","FSWN Columbi",-82.6187,30.3585,36,"MESOWEST","262159"
"1871W","NOFD Engine",-89.9688,30.0274,50,"MESOWEST","262161"
"1484W","FSWN Liberty",-84.9708,30.4338,52,"MESOWEST","262162"
"1369W","Freeport Hig",-86.1157,30.5440,30,"MESOWEST","262163"
"1546W","Lecanto High",-82.4985,28.8244,18,"MESOWEST","262166"
"1765W","FSWN Bay Cou",-85.5573,30.3580,5,"MESOWEST","262167"
"1517W","FSWN MCFR 24",-80.4797,27.0282,12,"MESOWEST","262168"
"1623W","FSWN Madison",-83.4204,30.4475,48,"MESOWEST","262169"
"1494W","FSWN Panama",-85.7703,30.1996,2,"MESOWEST","262170"
"1924W","Alderfer/Thr",-105.3568,39.6223,11,"MESOWEST","262171"
"1878W","NOPD Stables",-90.0972,30.0049,10,"MESOWEST","262173"
"1914W","Forsyth Publ",-84.0934,34.2717,56,"MESOWEST","262174"
"1662W","FSWN Pasco C",-82.6703,28.2666,12,"MESOWEST","262175"
"1815W","New Orleans",-90.0771,29.9520,1,"MESOWEST","262177"
"1500W","FSWN Hutchin",-80.3013,27.4930,1,"MESOWEST","262179"
"1642W","FSWN Okeecho",-81.0444,27.5832,19,"MESOWEST","262180"
"1573W","ECU Coastal",-75.6607,35.8744,1,"MESOWEST","262181"
"1569W","FPR WUSF Tam",-82.4115,28.0627,15,"MESOWEST","262182"
"1909W","Idyllwilde E",-81.3096,28.7916,45,"MESOWEST","262184"
"1749W","FSWN Columbi",-82.4955,30.1097,45,"MESOWEST","262185"
"1358W","Coral Spring",-80.2198,26.2860,4,"MESOWEST","262186"
"1421W","FSWN Mossy H",-86.3305,30.7434,77,"MESOWEST","262188"
"1788W","FSWN Safety",-82.7083,28.0340,17,"MESOWEST","262189"
"1825W","NOFD Engine",-89.8136,30.0654,40,"MESOWEST","262190"
"1680W","FSWN Gulf Co",-85.3118,29.6856,1,"MESOWEST","262191"
"1885W","NOFD Rescue",-90.0715,29.9627,35,"MESOWEST","262192"
"1499W","FSWN St. Luc",-80.4823,27.3729,8,"MESOWEST","262193"
"1849W","USFL Protect",-86.8091,33.5279,184,"MESOWEST","262194"
"1894W","FSWN Escambi",-87.3439,30.7157,12,"MESOWEST","262195"
"1386W","AstraZeneca",-77.4334,39.4025,107,"MESOWEST","262196"
"1356W","Coral Spring",-80.2795,26.2359,3,"MESOWEST","262197"
"1664W","FSWN Pasco L",-82.5179,28.1955,21,"MESOWEST","262198"
"1789W","FSWN Safety",-82.6870,27.9895,1,"MESOWEST","262199"
"1497W","FSWN Island",-84.6359,29.8539,2,"MESOWEST","262202"
"1918W","FSWN Glades",-81.0813,26.8395,10,"MESOWEST","262205"
"1470W","UNC Charlott",-80.7401,35.3104,190,"MESOWEST","262206"
"1692W","FSWN Macclen",-82.1267,30.2466,41,"MESOWEST","262208"
"1903W","SRTC Bainbri",-84.5353,30.8990,26,"MESOWEST","262210"
"1526W","FSWN Jensen",-80.1952,27.2524,3,"MESOWEST","262213"
"1750W","FSWN Gulf Wh",-85.2210,29.8806,1,"MESOWEST","262214"
"1626W","FSWN Walton",-86.1146,30.8563,85,"MESOWEST","262215"
"1473W","Emory Univer",-84.3277,33.7932,268,"MESOWEST","262216"
"1578W","Logan Alumin",-86.9414,36.9404,179,"MESOWEST","262217"
"1521W","FSWN Martin",-80.3793,27.1771,9,"MESOWEST","262218"
"1655W","FSWN Columbi",-82.7006,30.1837,48,"MESOWEST","262219"
"1660W","Montcalm Gol",-72.1777,43.6074,464,"MESOWEST","262221"
"1417W","FSWN Inlet B",-86.0084,30.2802,9,"MESOWEST","262222"
"1556W","FSWN State E",-84.2326,30.3858,18,"MESOWEST","262223"
"1840W","FSWN Delray",-80.0606,26.4417,18,"MESOWEST","262224"
"1482W","FSWN Duval N",-81.3949,30.3246,2,"MESOWEST","262225"
"1884W","St. Charles",-90.4040,29.9642,28,"MESOWEST","262226"
"1774W","Cottage Hill",-88.2153,30.6514,36,"MESOWEST","262228"
"1777W","FSWN Lake Lo",-81.7319,28.4311,34,"MESOWEST","262229"
"1896W","FSWN Escambi",-87.4690,30.2916,12,"MESOWEST","262230"
"1801W","FSWN Miami D",-80.3192,25.8641,1,"MESOWEST","262231"
"1860W","The Lawn at",-78.5060,38.0333,167,"MESOWEST","262232"
"1637W","FSWN Okeecho",-80.8371,27.2485,11,"MESOWEST","262233"
"1933W","SRTC Thomasv",-83.9516,30.8626,14,"MESOWEST","262234"
"1554W","Allegiant St",-115.1833,36.0898,666,"MESOWEST","262235"
"1863W","Eagle Spring",-86.1403,30.7286,15,"MESOWEST","262236"
"1366W","Walton High",-86.1238,30.7408,71,"MESOWEST","262238"
"1480W","FSWN Santa R",-86.9613,30.6409,38,"MESOWEST","262239"
"1529W","City of Sunr",-80.3604,26.1222,2,"MESOWEST","262240"
"1633W","FSWN Indian",-80.3702,27.6522,2,"MESOWEST","262241"
"1567W","FPR WXEL Sou",-80.0906,26.4935,4,"MESOWEST","262242"
"1841W","FSWN Delray",-80.1138,26.4382,55,"MESOWEST","262243"
"1597W","FAMU College",-81.3832,28.5448,33,"MESOWEST","262244"
"1761W","Windermere P",-81.5699,28.4754,36,"MESOWEST","262245"
"1557W","FPR 90.7 WMF",-81.2123,28.5660,25,"MESOWEST","262246"
"1746W","FSWN Columbi",-82.6347,30.1938,59,"MESOWEST","262247"
"1363W","Paxton Schoo",-86.3047,30.9740,101,"MESOWEST","262251"
"1443W","Largo Fire R",-82.7433,27.8936,6,"MESOWEST","262259"
"SSIFT","SBA 36",-81.0869,29.0261,9,"MESOWEST","262262"
"1809W","Florida Gulf",-81.7318,26.6558,5,"MESOWEST","262263"
"1444W","Largo Fire R",-82.7464,27.9178,5,"MESOWEST","262264"
"1805W","Winter Sprin",-81.2653,28.7036,16,"MESOWEST","262265"
"G2010","GW2010 RALEI",-78.7288,35.8032,125,"MESOWEST","262278"
"G2011","GW2011 PAYNE",-94.7435,45.3342,348,"MESOWEST","262280"
"599SE","SCE-3620",-118.4602,37.3612,1347,"MESOWEST","262297"
"596SE","SCE-3619",-118.5217,37.4479,1521,"MESOWEST","262298"
"595SE","SCE-3601",-119.0432,34.1750,17,"MESOWEST","262299"
"597SE","SCE-3627",-118.5533,37.2920,2046,"MESOWEST","262301"
"PMN14","Kinzua Bridg",-78.5860,41.7600,630,"MESOWEST","262310"
"PMN15","Cherry Sprin",-77.8260,41.6660,694,"MESOWEST","262311"
"602SE","SCE-3613",-118.9164,37.6785,2393,"MESOWEST","262313"
"601SE","SCE-3612",-118.5016,37.3680,1399,"MESOWEST","262314"
